RegionID,RegionName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12
394321,"Altoona, PA",284,,,,,,,,,,,,,,,,,,79900,85100,81200,88300,85200,93100,89400,91200,93000,97200,93600,76700,78300,79700,85100,80800,81900,88500,88800,84100,78500,75000,76500,84300,80500,80500,80000,89400,89000,85400,86100,92700,87100,89700,90400,98900,89600,89300,88500,94700,92200,90300,83200,87600,90900,96100,97900,98900,101900,98100,92500,91800,92400,93300,84800,83300,83900,93900,92700,91700,89400,92600,89900,87600,82900,86300,86800,88300,84200,84500,87400,90100,90000,91000,95300,96600,96300,92600,93300,89400,90700,93700,95500,91300,88900,86400,91000,90100,93900,92300,95900,99000,96500,97700,98400,110200,113700,111100,100500,95700,96100,105900,104400,105200,101100,98300,93500,88300,89200,93100,101300,109600,106100,98500,91700,90500,98100,108400,118700,117400,109300,105100,100700,97200,
394905,"New Bern, NC",285,156200,164000,158900,167600,156100,164800,157500,159400,154400,152300,153100,160000,166300,162700,154100,150000,154100,149000,147700,142100,152900,147000,155700,149800,149000,144100,142400,151000,147100,152100,143300,143100,142800,147500,153700,147800,144700,135700,138300,138200,137400,138300,141600,141500,138500,135500,141600,141000,146500,143100,144100,139300,139300,136600,136700,136800,139100,128600,130500,119400,127700,122400,130800,132800,134000,132700,132400,131300,135700,142300,143600,141600,130100,134800,140100,148100,144500,144300,142600,140900,139500,137300,140100,141400,144200,146600,146500,145500,145400,145100,146100,142500,142600,140900,137200,134200,135500,136700,135600,135400,137000,139400,142300,145300,147000,148400,148300,146200,143600,141800,143300,146400,147000,146500,145200,152800,153400,153600,152300,159900,163800,163200,159800,154100,156100,156800,158400,156700,152900,143200,135000,135800,147200,159200,164300,166900,165000,158700,160600,160300,167400,164800
394802,"London, KY",286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103500,94600,95200,98600,111200,114200,117600,118500,119900,120500,119400,118000,120300,120800,121600,122100,123800,124700,127900,122600,122000,119400,118900,122200,116600,122300,118200,139300,135800,137700,115800,118300,117900,125200,124300,124100,124700,123700,128000,138100,142600,140800,125900,124300,128400,131600,131700,128200,134900,134400,138400
394800,"Logan, ID",287,156400,157700,156200,162400,166100,166300,169200,172900,169000,158100,164400,168500,175500,164300,161500,157600,158300,162700,164200,160400,155500,156500,159100,161200,159800,156300,152100,149900,154600,159700,160300,159400,159900,163500,164900,164900,162000,154100,151500,151400,152900,150000,152000,153500,154000,156000,155800,159200,158200,159300,157300,153100,153100,158500,163500,166800,167300,166500,167900,167800,168000,165400,162500,163000,165300,167800,170900,167400,161500,164500,159900,165500,160200,170300,171700,174600,170600,172000,169600,170800,172300,171600,167000,163800,168700,176900,178800,178400,178400,176700,174000,173400,175400,175100,176100,178800,182600,181900,180900,181400,188400,189600,188500,188100,188300,196000,193900,195900,195300,199100,196200,197500,198300,204500,208400,213700,218900,218600,218700,218500,219900,222300,228700,230300,231000,230400,236600,241400,241500,242800,242500,252000,249900,248000,238100,241400,244900,251900,255800,259400,257400,
394824,"Mansfield, OH",288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76000,78000,78100,81400,82500,85300,87500,89700,87900,84300,87300,86400,88500,84200,86300,86700,86400,92700,90400,92600,86300,87600,87000,88800,89800,91100,89600,88000,90200,83000,79900,77700,89500,97100,99000,100100,98300,102700,99900,99800,97000,96900,97800,106200,105500,104900,96800,96700,99900,94000,94100,94700,100300,97000,105000,117600,125100,121300,109600,109000,106600,110200,123400,,
395217,"Weirton, OH",289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75900,78300,75100,87200,90000,89500,76600,73400,77200,81000,80400,72400,72300,70200,74100,68300,67800,64600,71700,75100,77700,74100,69800,70000,68700,73900,74400,72900,69600,67100,71300,73600,76000,76500,77200,78300,80400,83600,86000,87100,75500,75000,67700,73000,70700,73100,75900,77700,79700,79100,76100,75600,81000,84500,85400,79800,76100,75200,74400,77100,
394635,"Goldsboro, NC",290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145500,135500,126400,133800,142000,138300,137500,128700,128200,124800,137900,140500,138500,134900,142100,144800,141000,138300,133500,135300,107800,112600,110300,139100,145900,146200,149100,143700,145600,150100,156900,
394353,"Augusta, ME",291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133800,133000,139700,140700,143400,140800,145300,145300,149400,148300,148200,155800,156100,154000,145000,143400,145200,144300,148400,155100,152500,149000,141100,152200,156400,160600,155700,157100,158700,162900,160500
394661,"Hammond, LA",292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145600,143600,138400,134800,132200,129100,131900,136300,140900,134700,132600,133900,135700,141100,143400,143600,139000,130800,130200,131800,139700,146200,149600,149000,148600,146200,148200,148600,155700,161300,164800,164700,165100,171000,172100,167400,162900,160500,159900,155300,159000,160700,160300,154000,151700,155000,161200,164800,164600,156400,160400,164400
394728,"Jonesboro, AR",293,87900,94800,87200,92500,90100,92000,89300,87800,83500,82200,78100,84400,86900,98100,98700,99000,95300,97500,103100,104400,104700,99600,91100,91600,92800,103400,107600,104500,101600,95200,104800,106500,108200,99400,101400,98800,99100,96100,95800,96100,98600,102200,100400,97300,95300,102200,98000,98200,94700,101700,103000,105000,107900,110500,117400,119000,120300,116300,117700,118700,110400,104500,100400,110400,114500,118000,120100,121100,129700,115700,111100,99900,106400,108200,112800,116600,114600,112700,117500,122800,125000,124900,115200,119000,114500,128000,123000,129100,128900,131800,125200,124800,121400,121700,116500,116000,119800,118200,121900,119700,124100,123400,122200,120600,121400,124100,127800,131100,136600,137600,138200,133700,130600,127400,125700,127100,125800,130600,133400,134700,136200,142500,143100,139300,134400,136400,141400,138000,139700,139400,141600,141200,136600,139000,141000,140100,142400,140700,143200,142100,143800,
395094,"Sherman, TX",294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122900,124800,126600,124100,118500,123100,122000,125000,125700,132000,140600,136800,137700,133400,135300,132400,136200,139700,141600,138200,134800,136800,134600,142400,143800,147800,145000,150800,150600,153700,156100,162900,171600,165100,170600,166200,174500,174900,182600,179300,177500,166500,167600,159900,170900,164800,176000,170200,181000,182000,186100,180200,182400,178100,185700,172500,173100,
394333,"Anniston, AL",295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74100,83700,88900,91900,85700,89700,94000,98100,93000,90300,96200,104400,107100,102300,101000,96200,98600,98000,101100,98800,91500,89900,92000,95700,102300,100900,98000,98300,94800,97400,92100,96100,102100,108000,111300,108800,104500,102900,102600,106400,111000,111000,116200,109900,107900,97000,97400,93700,104300,104700,107800,101000,106500,112900,112300
395128,"Staunton, VA",296,,,,,,,,,,,,,,,,167800,156300,164600,164700,168900,157700,153900,139000,143700,147300,160400,160000,155400,154700,156100,157500,161600,151400,151100,141100,148100,144800,150200,148500,149400,145200,146800,152000,152400,147300,138300,139400,147600,148000,156200,149600,153700,145500,152200,157700,160200,164600,159200,161200,153700,157800,158000,162800,159500,156500,153800,154400,153600,154500,164400,165900,169600,164900,163700,163500,157700,161300,158900,162400,160800,164400,162900,162500,161500,163700,161300,155800,165200,172800,179100,173200,171500,165900,159000,164900,168400,169700,164100,163300,167700,167100,164600,161500,166700,173100,175100,165900,163300,161600,167900,166900,172200,170300,172400,170500,173300,169700,174400,173500,177000,179300,181200,185600,182800,180800,183200,189000,188400,188900,180800,185400,181800,185800,188800,189200,196200,195600,193300,189000,187500,188100,184400
394893,"Muncie, IN",297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83500,86700,86600,85700,87300,86700,89100,86900,79500,76900,78700,88600,88600,85900,86100,88800,89100,88600,88800,91700,95800,96000,94500,90200,89300,89600,88500,89600,88200,91600,87700,91100,94500,97400,93400,89700,87100,92900,93400,94600,101400,107600,
394890,"Mount Vernon, WA",298,285600,278300,266900,263000,258800,257000,249600,254000,253100,264200,257100,263200,248400,245600,227000,231200,233700,233600,230000,234100,237200,227500,226300,230400,234500,235600,236700,244400,233900,234300,224900,231800,229600,242100,232600,225300,215400,209700,207700,193100,203300,202000,211300,210700,205800,200900,187200,183000,182400,198900,199800,205900,194000,205000,207700,217700,215700,211600,202800,205300,206200,211000,211100,222300,225500,230000,223700,226200,227200,227200,224600,218800,218200,220600,223100,222900,213900,216800,216400,224600,221300,232900,241000,248000,243100,243400,241300,245300,247200,253700,255500,255900,259600,262200,257000,253100,253300,260400,267700,271100,271900,271600,270500,273100,268400,270900,277700,288800,293800,295800,296800,297000,298700,293500,300600,303000,307500,303600,305700,320600,325000,325000,323800,325100,329800,323700,326900,332800,345200,346400,338400,332200,335100,350100,356600,363800,357100,354800,348400,352400,353600,356800
394307,"Albany, OR",299,178300,177100,168300,163300,162900,159700,164100,159500,156700,152400,152300,161500,157400,161800,157500,158800,152600,148100,152500,152000,153700,146300,142100,140300,145200,151600,154100,149400,147600,139800,143200,138200,136800,134900,133800,136500,133200,137300,135900,135300,130600,125900,127300,128500,137100,136200,131500,130900,130900,137600,141100,141100,143800,141500,139500,139500,138800,140800,140200,142400,145800,144500,144800,143900,148100,151600,151700,151300,148600,151300,150200,149800,150800,150800,153700,156200,159600,160600,161900,159000,157600,160100,158900,162100,158600,167800,168100,171900,168300,168700,169700,173000,177200,173700,175100,172300,173400,175800,177700,182300,180000,181600,184100,191100,192500,184900,183200,185200,198800,198400,203200,202000,210400,210200,209800,204800,210700,217400,226200,232000,237800,242100,235500,232600,230400,236000,239300,242400,243300,242100,240400,248400,253700,257600,250500,246400,244700,245100,250500,251700,260500,262200
395213,"Watertown, NY",300,128200,126600,124900,115800,119400,121000,127600,126400,123700,122800,128600,133500,140900,138700,139500,126700,122600,118300,128400,130200,127400,126800,122000,128400,138000,143000,134000,120600,119800,123900,131800,132700,136200,129000,127800,121100,123900,124500,129700,127200,135000,136100,139800,136800,139400,134600,123500,128100,141000,150600,143500,130300,132300,135000,140800,147000,151600,149400,136600,132100,139200,147400,148300,144000,142800,143400,138700,135700,129700,129800,132000,134300,131000,128900,127400,129400,130000,131700,129500,131100,133700,135400,135900,126600,134400,137300,149600,146600,143600,138000,134300,129000,126300,132100,129000,117200,102400,99600,106900,115100,116400,126000,132500,151200,143600,135800,120000,121700,139300,137700,140900,118500,118800,116700,120200,122400,124400,123400,122900,125000,127800,131600,128400,125900,126800,129300,134100,136100,123900,125200,121100,138400,145000,150400,144500,134900,137500,140500,146500,150700,152300,
394474,"Cleveland, TN",301,107300,109900,106800,103000,101500,100500,105000,103200,99400,94100,91600,99500,100400,102000,94300,100400,109200,114900,113000,108900,108000,104500,101400,104200,106700,104600,100400,98200,102900,105400,106300,102400,100000,101100,101900,99300,97000,98000,96900,99000,101600,101900,97800,100000,112000,115700,109100,95800,94500,101900,110700,107300,102700,99400,110400,112600,115400,111300,111400,117200,118700,119300,110100,102700,108000,110900,121400,118300,117600,115700,114100,132800,130300,131500,114000,116300,117200,118500,118100,115700,115800,117100,119500,119200,123200,122100,125900,125000,124900,125200,125000,125200,122900,123300,126100,128400,127900,126900,125500,127300,130200,130200,129200,129900,130700,132600,133500,136000,138000,141100,145900,140700,137900,135400,138300,143100,146400,151800,148600,160700,161100,162800,148200,149100,151000,152200,155700,155500,159700,158200,156400,157900,157200,163100,157400,152800,153900,155900,171300,169500,176900,173800
395089,"Sheboygan, WI",302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123000,119100,116200,121100,119400,121200,120700,124300,124700,125100,129600,130500,133400,132900,138300,137600,133400,128500,125000,126300,129900,130800,127400,121700,129700,134200,139900,132900,137800,138000,141300,139800,139800,143500,142400,143200,140300,143900,142400,145600,143300,146000,147100,152800,154100,153800,151900,156800,163200,170100,166300,159700,158000,154900,158600,158600,158900,156900,149900,153000
394390,"Bismarck, ND",303,156500,151500,145000,139800,140500,140000,144800,149200,159500,162800,156400,153500,151000,157800,155500,157100,155900,152500,148500,146700,147300,150100,150800,156500,155700,160400,157000,158700,157600,155300,155300,156800,160700,157600,156400,163100,159900,157700,151100,160700,167200,168200,166000,158800,161700,163700,164100,162700,159900,162000,161900,169500,175600,179200,184800,189400,191900,192800,189200,201000,193700,197200,189700,194700,201900,206300,208400,206600,211200,217600,221600,224900,224700,214100,208100,206800,217100,218600,217400,224000,227800,239300,240200,237500,238300,227700,224700,225300,237300,246300,241800,237900,237600,231800,226300,224600,231200,235300,238200,235500,236100,228300,234900,239100,241300,238200,237100,244400,235900,236500,233800,240500,235300,237800,242000,245700,247600,241400,244600,238900,243300,245900,251000,251800,250600,250100,248100,245500,239400,231600,241300,246300,260600,255700,255700,252500,252800,259100,257700,250500,246000,
394546,"Dunn, NC",304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123700,130200,134400,139000,135000,137100,130500,139900,139400,135500,125000,119300,122600,123500,124100,123600,123200,128700,125000,126200,124100,127800,130000,130800,130800,127800,129700,127800,132300,131800,134700,135300,135100,139100,134600,140600,140400,146800,148300,146700,146500,146500,143300,147600,148800,156900,156200,154400,149100,148800,146200,151600,151900,154700,163400,161900,163400,152100,154000,152900,154400,156900,161400,166100,165400,162800,163000,158300,157000,156900,161000,165200,165500,168500,167200,167900,167600,167100,170200,172800,177500,173800,170700,172500,176400,175600,175600,177900,184000,184400,184600,187100
395237,"Wooster, OH",305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106500,100200,97100,105600,110200,113200,120400,118500,115400,105400,107100,109700,111600,116600,107400,110900,110900,123600,128100,126100,120600,114500,118300,121300,120500,116100,115100,114700,110400,111600,114200,120700,122400,122500,121700,120100,120700,122600,122800,127600,124900,125600,113400,117300,115600,123400,121200,122900,124600,125300,126800,125600,126600,128900,128400,131900,131300,131400,128300,126300,127800,129400,132900,133100,126700,121100,121300,126000,130900,128800,133100,133400,134100,134300,134900,135900,135700,135000,149400,146500,147200,134400,136000,137600,137300,138000,135600,139200,141600,143200,144300,142500,140700,140600,138600,140900,138700,143100,145400,146400,147100,
394880,"Morristown, TN",306,113800,106100,103900,103700,105100,102300,99400,97500,91100,90000,94200,105300,105600,100400,102300,106300,106000,99800,99600,95200,96500,94800,105300,107400,105600,102100,103200,101400,97700,87500,88600,88100,90800,98800,103300,98900,90900,87500,91900,97000,97800,100400,101100,100100,98200,93200,95200,102000,103500,100600,92000,90900,93200,96900,96500,95200,97300,98900,100400,99000,98700,98600,97100,96600,95700,96400,96700,90600,86700,88700,98200,102300,102400,106000,109100,108600,106700,102300,103800,100700,103900,102500,103900,99100,101400,102100,107900,108500,111000,111500,111300,114000,119700,117400,124200,120100,115900,107200,107100,118100,113800,115400,115500,122200,123100,123900,131800,133600,132200,124800,125400,129400,130200,132200,134100,131900,127700,126400,139300,142300,143000,133300,134500,133600,133100,135800,136300,139800,140400,141400,147700,150400,146500,140300,137500,143100,145600,147100,149000,147600,148500,153000
394734,"Kankakee, IL",307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107500,110700,120200,123700,120100,111900,110300,117000,117500,121200,119600,110800,114400,112300,123100,124200,122100,117100,110300,113600,118200,121600,126100,112800,115000,113000,124400,117800,116200,115300,117900,115700,111900,108300,107700,108600,132600,133900,138900,116200,120500,122600,124400,124200,123800,116000,114800,110800,121500,122200,124300,123300,123300,126000,126000,124500,122600,121600,126000,130600,155900,153900,148400,127600,133000,135800,139300,137500,141100,137800,142400,134600,142100,137500,143700,141000,140800,144900,144600,138700,138300,129900
394423,"Brunswick, GA",308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180200,185500,179300,179900,187000,193200,197400,199000,208300,211400,211000,201900,190300,187400,188400,196300,194200,189800,179900,201800,206800,210900,197500,213500,209500,197000,180700,195700,214100,217700,
394857,"Michigan City, IN",309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121800,120800,114700,112700,108700,108700,107600,102700,106500,111900,119600,120900,113200,113900,114000,119500,122400,123700,115000,110900,106800,115800,117000,121300,120700,124600,122000,125100,125500,122000,122500,118000,127100,124600,138300,138200,141500,127500,125000,123400,125200,117200,112400,114700,121300,123700,123400,122800,123800,123100,131200,129200,126900,123300,129600,134600,135700,134400,133900,130000,133500,133000,138800,129700,123600,119000,125700,135200,135100,140100,143900,151200,142000,139500,142900,146000
753890,"Holland, MI",310,116600,114900,109300,111100,109500,112100,107300,107900,103300,99300,93500,84400,80900,82600,82500,84900,81700,88600,91300,98600,101600,104800,95700,91500,82400,86500,94400,105300,111100,105100,104200,95500,97500,96100,95700,89300,78500,78600,82100,84200,88600,90800,92100,93500,88100,92800,94000,95500,95200,97900,99800,97100,97800,106400,107200,101500,99800,111400,117100,108400,105900,104200,107300,108700,112400,118500,119100,112400,111100,111400,126700,138900,138300,128100,120400,121300,121200,123600,125200,125800,125600,127400,130600,126800,126900,130000,132500,132100,131100,132900,130500,131200,135800,138900,138600,137400,139900,142400,144800,146400,148100,148900,147500,146000,142700,143200,144700,147700,150300,155200,158100,161200,158200,156800,158200,165700,172200,172800,171800,174300,174400,170800,164700,161100,163500,165800,171500,172000,170000,173200,168800,177300,170900,180100,172100,177300,174200,173300,177400,176500,182000,
395218,"Wenatchee, WA",311,272500,271700,244300,229100,217500,220100,219100,225000,229400,220300,227200,233500,244000,234400,212200,206900,205000,211100,211700,219800,214100,218100,222300,238400,241200,240400,230500,223500,216700,222400,218100,226300,208900,205800,194800,214600,227000,221600,205300,195200,203500,206200,204800,196100,201800,206700,221400,214000,214400,201600,212000,225100,224500,226500,219400,215300,209400,209900,219000,218700,218300,220500,223000,220600,223200,220200,218600,213500,214800,220000,223300,224300,223700,222200,223100,229200,230600,231200,224300,225400,224700,225700,220600,225500,233000,242600,250000,247000,247200,241400,240000,245000,244400,246500,245800,252700,253200,255200,251200,254100,252200,254800,260400,266200,275100,277900,279000,272400,266200,261500,264500,259400,266300,269200,282500,279800,283600,278800,282300,278200,280600,283600,281700,286200,284700,299700,301400,303800,292700,292500,291700,300900,307000,308300,309000,310500,323200,331000,343600,346900,354900,
394778,"Lawrence, KS",312,171000,174700,172100,171000,165100,159400,163800,165100,167500,161800,155600,145500,145200,159200,169900,168800,160400,155900,152700,155200,153200,154300,149800,148500,152900,165400,168500,164000,161500,168200,171200,167600,165500,168400,172000,178400,174400,173300,167500,167900,159900,154500,146100,149300,157700,168100,154700,146100,145300,156300,157700,155900,161100,157400,156600,152100,154000,157400,162700,169100,171100,173000,169700,167000,164500,169600,173500,169200,169600,164400,162700,160900,161400,161600,159200,159700,165000,166200,166400,166900,166400,167400,162200,158300,153000,152400,155200,159500,162700,163600,168200,172700,166100,169100,170800,170500,168400,168400,176000,174200,175000,178100,174000,168500,165800,167200,171100,172900,173700,181700,186800,189400,181600,178000,179000,179000,174400,173800,183100,191900,199400,207600,210400,208800,193700,187200,183700,193800,201400,205300,202300,203500,203000,205300,201900,209400,210300,215300,213500,212100,205900,209900
394867,"Missoula, MT",313,232400,222200,211400,212500,217400,214200,213000,207200,220700,224000,240300,243300,247300,237000,219100,211300,209100,206400,204300,205600,210100,211300,215600,215000,221400,209500,204400,199200,206600,214700,210400,214200,221300,232600,231600,219000,209200,204700,202300,204700,205000,208000,206300,211900,212500,218300,213700,215000,210500,213100,211200,208800,207900,211500,215000,212600,209700,216300,220200,220600,215900,224100,225400,233600,228700,236100,226900,223600,212900,215300,215700,220400,222200,223400,225600,223400,225700,232300,238000,231700,228500,225200,229100,232200,235500,238900,239600,241800,242800,241100,239300,240800,243300,238700,240000,236200,241800,242800,248900,253400,256500,253500,259600,264100,271800,272000,269700,271300,270600,275100,271500,271100,264600,266400,265600,268400,268000,271800,277500,285000,285600,282700,288100,289600,291100,282200,281400,282900,282800,295200,302500,308900,297500,289700,289900,295400,305500,312100,319300,317500,322500,
394369,"Bay City, MI",314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51100,55300,59100,64300,64700,63700,63600,64400,60200,65200,62800,65300,60200,63700,66100,66900,66900,66100,68400,64600,64900,62300,64400,65800,70500,68500,68900,71400,72800,73300,68100,72500,71500,76600,74700,73500,74600,75100,75200,73200,73100,74500,73600,71300,70900,69500,75000,77800,78300,75300,72300,74000,74700,74800,73400,73500,75600,74800,73300,72800,75600,79500,79200,78000,75600,77600,80400,84500,89300,91300,89800,83900,80100,78400,81900,82900,85900,83700,87500,87100,93200,89000,86300,79000,82800,86000,89500,88800,88800,88000,92500,93400
394788,"Lewiston, ME",315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153200,155700,154700,154800,148200,151200,152100,153400,152000,157000,159700,163300,164300,165600,164700,161100,159100,159900,163100,171900,172300,173600,163400,160000,160200,169900,176900,182700,179600,183500,176700
395039,"Roseburg, OR",316,178900,175300,166200,158300,153400,156600,164700,166600,162200,151900,157200,161400,158400,149600,138300,140700,141000,141800,136400,137500,137700,142800,142300,146100,145300,145900,142800,135300,128300,125600,127100,130700,128700,129500,128400,125800,125500,123100,123500,117500,118300,117700,122500,126000,125400,126100,134500,132600,134100,123300,128600,123700,114100,109000,111100,118100,122500,122900,120600,108700,110400,111900,124800,126200,130700,132000,133500,127800,126800,128600,142200,143700,146000,133600,137600,131800,138600,137400,139900,139300,135000,135900,134000,139300,138200,145500,140700,148700,142000,145800,142600,147100,150200,148700,150600,145000,145300,142700,149800,152700,153900,160900,161700,161200,157200,159900,164400,167300,166000,167000,165100,167200,166200,166800,168100,173000,174900,172700,179600,178500,182900,177500,177300,176300,176100,175900,174400,173600,178200,188600,196000,200900,194200,181000,176800,181400,191300,193400,198500,206900,206000,210700
395139,"Sumter, SC",317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106500,100500,105400,93700,99600,99300,106400,108200,109200,110700,105900,111500,106400,104900,118200,122900,135700,124600,126200,120900,119000,114800,113400,109700,114900,122900,120000,116900,106400,117800,117400,121600,119200,124600,127700,129500,133200,
395095,"Show Low, AZ",318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147700,166300,144800,133200,126700,129800,138900,129100,131100,131800,143400,149600,149700,137100,122500,123700,129300,145000,147300,149600,147900,145500,146200,146800,155600,157700,157700,147600,153300,153400,152900,148800,149900,163500,165500,161600,153800,150900,153800,162200,161500,158100,150300,154500,157300,159600,158100,164800,159900,162700,160600,166100,168400,173900,173500,164300,166500,172000,180200,171400,166400,167400,179300,189400,186000,175700,165400,168400,173900,171200,176500,183500,197700,198700,196200,188700,194300,200200,215200,219600,214900,202900,195700,199500,200900,204800,209700,223100,227700,223800,224200,230700,239200,240300,233100,227700,230700,236800
394396,"Bluefield, WV",319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84200,89300,89800,73900,73900,77500,85900,85100,71400,74000,74800,81400,83900,83600,86000,92400,87900,85700,95200,94400,94600,80100,80300,87900,82700,86600,76000,78200,
394794,"Lima, OH",320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78100,86600,93500,96200,86800,87100,86000,93400,98700,98000,89900,82700,78300,81600,78200,82900,85800,86600,88700,86800,85600,85000,88200,95000,101400,103000,104400,96500,94700,88700,94000,92500,99400,95600,89800,86300,86300,86900,85800,85000,94400,97300,98100,116600,117300,121000,108300,108300,107600,98000,91300,95000,101400,107700,107600,98600,112500,126600,132600,112800,100400,108000,113300,110500,102600,108300,
394495,"Cookeville, TN",321,94000,97300,94200,94700,100800,96900,98100,89900,90200,90900,86700,86100,93100,99000,105700,100900,101500,98100,97000,97100,94700,97600,93400,100200,97900,106700,104700,108300,106000,97100,89400,87100,99500,101400,108500,106100,109500,108300,105300,100200,97100,99200,101000,101100,96600,96400,92900,94500,98500,98000,102700,103300,104500,105200,106500,106700,100700,100800,105400,106600,108800,108900,114400,106500,102200,100800,105700,109800,111000,111400,106000,106700,108800,115400,118000,118800,112200,109800,109200,115200,114400,111400,109800,111000,110100,107200,105000,109600,115500,116600,116800,118000,119800,120600,121200,123700,122700,122400,121500,122100,126600,126800,130400,127000,127000,127200,127600,125600,125200,123700,126800,127400,130100,133700,135000,135700,136300,140400,147800,146100,145100,142900,145700,139900,137200,138600,144000,137300,136900,134600,151600,149200,150200,143300,147700,151400,152500,150900,151300,152000,153600,
