"RegionID","RegionName","SizeRank","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09","2019-10","2019-11","2019-12"
394404,"Boston, MA",10,175345,175811,176629,177696,178994,179757,180597,181271,181964,182118,182026,182023,182372,183164,184357,185476,186789,187813,188917,189805,190982,192751,194461,196095,197111,198147,199497,201128,202928,205027,206785,208786,210076,212398,214709,217336,219374,221332,223554,226695,229236,231845,233733,235693,238047,240451,243469,245894,247750,249712,252133,255744,259897,264120,268137,272047,275927,279384,282370,285273,288052,290803,293957,297813,302088,306077,310238,314041,317267,319524,321417,323512,325430,327505,330048,333561,337682,342100,347611,352565,356927,359787,362736,365903,369049,372008,374651,376723,379162,381806,384850,387697,390217,392606,395080,397624,400009,402129,404417,407441,410780,414894,418760,422342,424652,426513,429325,432004,434738,436698,437469,438385,438602,440634,442165,443323,442601,441699,439907,438577,437005,435295,433302,430357,428067,425422,423197,420335,417918,416180,414961,414203,412744,411172,409193,407733,406615,405788,404496,402663,400447,397920,395161,392627,390016,387703,385363,383264,381421,379335,376813,374171,371329,368934,366540,363767,361564,360299,360179,360213,360206,360311,360638,361298,362651,364068,365604,366626,367551,367962,368039,367554,367033,365386,364012,362558,362317,361695,360296,358262,356977,355827,355480,354124,352964,351091,349345,347522,346283,345197,344953,345492,346698,347989,348712,349544,350142,350618,351779,353555,356025,357088,359733,363138,368112,371658,373824,375395,377364,380271,383010,385093,386757,388387,389622,391241,393595,395952,397752,398589,399127,398893,398247,398231,400046,403215,406668,409127,410189,411500,412683,414671,416012,416960,418169,419216,420218,422113,424435,427203,430363,433801,436433,437003,436967,438109,439284,441737,443691,445886,447612,449877,453298,456493,459522,462091,462803,463908,464746,467792,470201,473118,476058,480067,483665,486806,488836,489648,489826,489328,489721,490077,491423,492920,494363,494656,494888,494972,495717,495514,495600,496382,497229,498370,500140
395057,"San Francisco, CA",11,253357,252351,251864,252403,253566,255025,256279,257098,257958,259129,260471,261609,262473,264044,266081,269305,272414,275735,278187,280691,283300,286113,288586,290623,292451,294601,297553,301616,305595,309559,312434,314953,316598,318932,321165,323446,325067,327209,330246,333502,337433,341232,346646,351608,356977,362050,366771,371446,377705,386595,395183,403642,410704,419225,426563,433921,441268,447090,452483,458273,464601,469986,473316,476950,480636,484041,485431,486025,484891,483717,483166,484281,487430,491648,497909,505335,513152,519832,524079,527481,529770,532334,534811,537442,540225,541924,543668,546824,552438,558899,565234,570244,575219,581929,589445,599391,608117,617798,627187,638492,649507,661035,670749,680790,690253,700375,710953,721453,732741,744392,755150,764716,773916,783230,791389,795876,797436,797752,799568,802882,804227,802906,801149,800445,801616,800463,797305,794866,792917,793700,789592,786677,782663,779422,775299,772407,770759,768233,761493,753390,741101,732035,724548,718102,710913,701731,693037,683861,674094,663900,653117,641019,631145,617756,609339,602245,596650,590710,588466,587519,583480,577171,576663,581982,589848,595741,598460,599571,600195,602103,601912,599222,597602,593665,590464,585174,579845,575424,570345,567924,564370,559589,553539,551535,547729,546338,542224,540688,539018,536350,536194,537289,540819,546920,555856,563452,571652,577768,586645,596538,607165,621785,634590,650330,664017,680003,692188,702693,709403,716634,725021,736169,749609,759377,769162,772767,777450,776808,776474,775394,777410,781174,787552,796416,806398,814130,824339,835674,846731,854550,861865,868243,876920,887223,898451,906159,915916,929503,942641,946006,948673,949376,952165,945057,939679,935498,942388,949381,959868,966566,974728,981069,986899,992067,997719,1003533,1008263,1017687,1029316,1046572,1064539,1082256,1095105,1108573,1123493,1137190,1146362,1149408,1153687,1153610,1153572,1148971,1140124,1133116,1131192,1131480,1132769,1132293,1131053,1127898,1122672,1121012,1119867,1121949,1128296
394532,"Detroit, MI",12,102106,102731,103260,103761,104281,104919,105564,106324,107148,107912,108665,109374,110030,110484,110788,111337,112156,113239,114271,115285,116138,116836,117531,118171,118793,119165,119638,120186,120970,121858,122866,123780,124651,125444,126446,127377,128220,128809,129433,130160,131095,132138,133181,134197,135232,136275,137237,138222,139185,140056,140847,141924,143055,144154,145088,146268,147486,148572,149440,150143,150734,151176,151527,152018,152747,153689,154554,155324,156093,156876,157553,157974,158149,158067,158099,158196,158651,159152,159854,160532,161243,161849,162418,162616,162876,162968,163137,163234,163607,164261,165128,165928,166702,167366,167828,168226,168366,168466,168498,168746,169250,169897,170620,171236,171865,172428,172782,172977,173030,173056,172885,172768,173027,173610,174255,174748,175199,175581,175900,175863,175515,174817,174050,173343,172783,172312,171822,171287,170620,169657,168566,167225,166056,164536,163226,161888,160979,159699,158192,156715,155653,154471,152903,150594,147708,144387,141076,137682,134108,131118,129154,127394,124755,120768,116738,113030,110415,108325,106395,105157,103900,102944,101360,100093,98938,98622,97916,97448,96935,97000,97314,96992,96572,95741,95015,93952,92933,91790,90974,90246,89518,88788,87970,87445,87281,87432,87575,87552,87416,87271,87037,87412,87796,88683,89608,90942,91969,92629,93416,94201,94982,95661,96761,98243,99827,101549,103332,105434,107621,109748,111526,113019,114546,116144,117553,118688,119598,120546,121753,122836,123490,123548,123587,123873,124355,125025,125853,126884,127795,128537,129208,129790,130288,130384,130491,130721,131453,132319,133346,134107,135625,137147,138800,139857,140486,141109,141757,142401,142979,143891,145119,146644,148113,149924,151538,152458,153017,153418,153882,154494,155156,156632,158300,160337,162246,164021,165518,166371,166797,167191,167488,167906,168454,169269,170267,171088,171929,173210,174423,175207,175178,175026,174801,174772,174862
395025,"Riverside, CA",13,121179,120786,120326,120026,119816,119811,119926,119933,119949,120049,120349,120658,120932,121322,121671,122188,122513,122974,123258,123716,124168,124615,125039,125520,126101,126709,127314,128064,128568,129081,129472,129722,129945,130804,131977,133255,133957,134812,135444,136334,137149,138424,139416,140463,141242,141852,142675,143659,144955,146168,147278,148494,149768,151185,152544,153737,154830,156065,157149,158561,159854,161429,162794,164593,166536,168493,170049,171389,172779,174098,175288,176503,177767,179538,181745,184448,187651,190936,193886,196514,198707,201030,202790,205088,207843,211590,215194,219033,223175,227323,231561,235395,239189,242397,246170,251086,256672,262607,269566,277928,288068,296203,303370,308019,314703,319477,325634,330130,337793,343129,348981,354273,361315,368305,373990,378113,381138,383978,386837,390621,394130,397523,400412,403083,405774,407859,408742,408157,406828,405152,404680,403048,400990,397029,392941,388834,383918,378100,371406,364496,357936,350990,342052,330252,317387,305148,293894,281755,270403,259704,251877,244730,237291,229523,224526,220724,217031,211758,208863,207014,205427,202583,200997,201296,203074,205034,205647,206379,207262,208677,209106,209063,207802,207570,206153,206307,206237,206394,205742,204819,203692,202999,201400,200477,199389,198631,197708,197476,197323,197220,196528,196555,197255,198120,199398,201041,203830,206903,208936,210764,213062,216766,220349,224436,228743,233949,239335,244788,248519,253755,259984,267172,272399,276674,281090,284156,285730,287268,288761,289645,289871,289768,291015,292036,293300,294492,296128,297552,299338,300332,301817,302443,303552,304925,306594,308616,310967,313466,315592,317635,319400,321428,322743,324180,325338,326057,327203,328717,330817,333203,335298,337816,340585,342977,345869,346317,347712,348686,351305,353675,356153,359121,362715,365830,368454,371086,372854,373703,373431,373853,373965,374842,375154,377301,378670,380624,381624,382595,382943,382759,382640,382432,384102,385322,387988
394976,"Phoenix, AZ",14,119765,120346,120762,121204,121672,122231,122777,123386,124039,124692,125328,125852,126265,126572,126819,127132,127558,128110,128667,129202,129771,130463,131142,131728,132138,132516,132886,133535,134368,135213,135930,136614,137349,137892,138434,139013,139726,140391,141306,142239,143268,144164,144922,145524,146115,147008,148022,149048,149952,150747,151223,151868,152578,153546,154301,155031,155788,156602,157424,158196,158873,159441,159885,160376,161001,161748,162493,163253,163926,164526,165082,165741,166356,166777,167243,167893,168921,169732,170482,171046,171827,172582,173436,174103,174811,175351,175929,176608,177592,178873,180021,180917,181655,182362,183389,184620,186020,187588,189149,191753,194919,197895,200911,203855,207993,212413,218249,223795,230344,237406,247037,257723,268218,279375,288438,297160,301450,302884,301632,301222,301499,302993,303120,301691,299065,295674,294278,291767,289587,286869,285541,285050,285044,284687,283010,280584,277616,274481,271563,267163,262730,257974,252361,246782,239698,234859,229455,223738,216280,209439,204142,199901,195518,191726,188451,185160,181786,177468,174199,171773,169803,168060,165344,165373,165705,166536,165453,164275,164110,163228,162347,159155,156957,153928,152561,150831,149172,146835,145064,144280,142913,141314,139386,138747,138574,138602,138889,139196,140845,141813,143272,144023,147122,151350,155751,159264,162577,166434,170020,173618,175729,178456,180163,182853,184702,186881,189861,193701,196710,198977,200527,200947,202596,204682,207857,208582,208198,207923,208211,208040,207942,207343,207586,208702,210386,211349,212193,214278,216595,218645,219562,221178,222551,224299,225116,225829,226622,228882,230820,232208,233316,234370,235439,235480,236072,236993,238644,240360,241427,242593,244212,246143,247682,248744,249960,251612,252497,253784,254924,256423,257505,259372,261962,264451,266479,268063,269370,270472,271617,273099,274048,274769,275640,277071,278679,280308,281295,282275,283212,284575,286552,288252,289801,291165,293201
395078,"Seattle, WA",15,172430,172335,172677,173324,174093,174862,175590,176461,177244,178088,178766,179478,180259,181365,182154,183223,184129,185482,186710,188103,189514,191276,192744,194049,194793,195754,196808,198212,199939,202521,204847,206911,208393,209297,210112,210619,211636,212480,214216,215682,217306,218932,221273,223690,225552,226995,228545,229782,230999,232315,233453,234901,235874,237133,238274,239669,241119,242627,244054,245217,246007,246441,247052,247739,248826,249880,251340,252623,254187,255261,256329,256976,257390,257586,257661,258101,258866,259927,261128,262211,262658,263569,264294,265693,266554,267945,269086,270398,271958,273725,275612,276924,278530,280415,282353,283892,285538,287954,291028,293878,296547,299317,302163,305192,308392,311999,314674,317839,321238,325631,330881,336690,343404,349227,354623,359567,364320,367753,372217,376421,381866,386887,391943,396935,401509,405611,409367,411410,412134,412014,413127,416040,419891,422462,423707,423716,424778,425146,423763,420588,417594,414995,411936,408582,404405,400165,395292,391232,386304,381688,377246,372987,368004,363419,358496,353985,347763,342910,338813,336980,335519,334496,334035,333858,333538,331379,329397,327499,327923,328575,327630,324955,321159,318192,314342,310643,307035,304424,302647,300192,297835,293460,290499,287266,285390,282967,280588,278392,276188,274604,272264,271747,271987,274649,277926,281557,284349,286814,289663,292937,295525,297057,300093,304307,309810,314641,318511,322577,326320,329865,332392,334284,336484,339136,341723,342974,344050,344665,347512,349154,350419,350436,351954,353898,356900,360501,363478,366633,369031,372641,375167,377835,381276,384673,387977,391164,394788,398304,402953,407980,413191,417163,420709,424194,426853,429342,431742,436108,441534,447316,453285,458666,464668,469717,474783,479473,483291,486317,490453,494690,500889,507875,516707,524927,531036,534106,534602,532770,531202,531381,531883,532632,532561,533899,534070,534468,533284,532651,531632,531488,532238,532802,533882,537510,544055
394865,"Minneapolis-St Paul, MN",16,120270,120076,120210,120615,121195,121893,122603,123358,123961,124517,125037,125522,125881,126150,126433,126941,127515,128294,129046,129804,130526,131320,131996,132462,132623,132893,133182,133849,134676,135978,137218,138414,139397,140460,141726,143016,144280,145407,146860,148220,149549,150680,152024,153751,155524,157022,158294,159220,160351,161342,162657,164232,166882,169394,171938,173743,175904,177750,179377,180950,182547,183890,185287,187005,189349,191972,194728,197146,198981,200258,201167,201939,202587,203779,204967,206625,208264,210252,212201,214140,216178,217920,219338,220477,221521,222683,223755,225246,226919,228965,230819,232752,234514,235945,237252,238279,239599,240880,242460,244100,245845,247813,249589,251067,252428,253976,255486,256299,257296,258354,259602,260634,261559,262968,264306,265837,266846,267317,267427,267127,267108,266908,267099,267004,267001,266743,266709,266471,266527,266398,266242,265340,264341,263084,262057,260761,259893,259029,258465,257213,255436,252863,249690,246446,243788,241794,240437,238801,236548,233962,231361,229006,226674,224098,221460,218212,215770,214512,214444,214634,214903,214869,214484,213824,213671,213557,213755,214075,214569,214971,214702,213916,212163,209795,207321,205304,202934,200764,198122,196412,194480,192863,191151,189559,188230,186957,185815,184543,183115,182044,181472,182080,183025,184221,185756,187329,189028,190590,192468,194324,196007,197746,198986,200376,201746,204490,207167,209842,211905,213806,215505,216825,217819,219210,221062,223865,226134,227735,228299,228285,227639,226646,225750,225345,225631,226183,228139,230322,232650,233792,234316,234752,234889,235185,235275,235870,236779,238470,240632,242963,244739,245543,246113,246802,247830,248439,249113,249918,251046,252366,254221,256795,259538,261879,263353,264245,264464,264648,264749,265663,267243,269665,272536,275605,278142,279794,280447,280728,281185,281609,282182,282814,283927,285547,287349,288863,290135,291114,291916,292172,292024,292232,292778,293776,295209
395056,"San Diego, CA",17,191020,190280,189755,189636,189756,190195,190709,190901,191079,191125,191171,190908,190636,190458,190554,191383,192914,194875,196392,197774,199566,201906,204142,205706,206974,208393,210589,213012,215781,218241,220629,222492,224374,225835,227382,228508,229905,231460,233426,236262,239164,241642,243874,246114,248632,251196,253739,256378,259017,261545,265574,270294,275674,280252,283855,287298,290221,292640,295838,299865,304890,308644,311566,314153,317365,320901,324177,327067,329022,330990,332981,335778,339207,343507,348571,355341,362879,370383,377391,383096,389365,393898,398353,402888,408018,413901,418827,426301,433294,442111,448920,455123,455728,460102,467540,478753,487712,496966,508266,519083,529281,540680,551570,558819,564096,566052,568553,574753,583044,591207,594018,596279,599377,602210,603429,602683,600904,600805,598741,598723,597738,599843,599321,597402,594164,591690,589384,587458,583464,579837,575603,568745,562678,556509,553122,548825,547228,543563,539438,532215,526118,517279,507293,497397,490704,482617,474456,464574,456092,445161,435962,426493,419614,412843,409059,407646,402827,400667,394473,394869,392658,395510,396801,401478,404572,407165,407858,410286,415013,416276,415867,413161,411515,408665,403973,399964,398089,396427,394719,391770,390724,389485,388778,387067,383188,379648,376697,375910,374213,374871,375737,377528,377752,379453,382741,385801,388453,390609,393958,397948,405951,412629,419029,425501,433346,441279,450036,459203,467648,471101,472752,475404,479353,486632,494939,495786,494053,490080,490116,490778,487438,487120,487046,492194,495092,496454,498000,503796,508113,512154,512060,510977,510979,512665,516675,520821,527302,537056,541370,540955,540567,541972,545079,542531,543581,545411,551184,555193,559579,561525,566371,571540,577602,583206,586667,586899,585609,586545,591169,595262,600623,608708,616689,621019,620469,618909,619404,619204,619682,618138,619250,620228,621194,619390,619059,619422,622965,624855,627644,629235,629621,628193,628406,631314,635656
395121,"St. Louis, MO",18,97162,97313,97425,97558,97783,98143,98552,98893,99171,99650,100090,100537,100750,101059,101443,101882,102335,102764,103207,103620,104022,104380,104751,105028,105248,105416,105654,105976,106319,106558,106783,107051,107392,107863,108387,108875,109179,109330,109537,109806,110612,111353,111869,111967,112134,112591,113067,113577,114091,114536,115086,115784,116708,117569,118362,119265,120021,120531,120846,121290,121964,122620,123351,124104,124832,125615,126378,127220,128051,128831,129577,130158,130674,131160,131825,132636,133442,134279,135118,136036,136820,137595,138335,138983,139523,140100,140911,141818,142874,144048,145331,146314,147240,147974,148675,149151,149593,150237,151008,152009,152878,153584,154196,154867,155678,156432,157066,157662,158190,158881,159605,160452,161385,162337,163256,164046,164797,165417,165996,166384,166722,166989,167327,167776,168146,168521,168906,169377,169669,169831,169728,169627,169470,169332,169348,169425,169477,169347,169071,168629,168128,167516,167165,166639,165769,164844,164081,163789,163442,163103,162524,161843,161001,160167,159512,159144,158628,157866,156880,156097,155472,154980,154820,155064,155446,155639,155239,154830,154619,154648,154374,153847,153155,152449,151534,150671,149641,148626,147688,146776,145859,144840,144058,143243,142351,141572,140819,140134,139385,138847,138441,138449,138764,139281,139484,139426,139296,139307,139105,139254,139408,140229,140615,141086,141374,141793,142139,142223,142346,142287,142516,142537,142634,142375,142324,142450,143099,144171,145196,145928,146148,146199,146228,146298,146442,146379,146635,147036,147938,148700,149406,149806,150136,150392,150640,150853,151357,151809,152460,153011,153756,154574,155389,156074,156387,156794,157445,158366,159017,159536,160135,160962,161917,162597,163211,163630,164235,164941,165577,166049,166434,166928,167416,168232,169082,170015,170501,170981,171408,171767,172331,172929,173793,174807,176027,177028,177621,178082,178354,178450,178331,178378,178637,178994,179803
395148,"Tampa, FL",19,92421,92463,92684,92843,92907,92861,93025,93259,93649,93882,94071,94190,94298,94456,94600,94841,95123,95497,95857,96239,96564,97327,97948,98458,98347,98333,98491,98771,99148,99585,100217,100745,101046,101323,101697,102129,102423,102738,103230,103956,104595,105207,105765,106433,107173,107888,108490,108974,109495,110188,110985,111729,112538,113402,114304,115192,116073,116921,117787,118475,119149,119782,120569,121463,122368,123351,124361,125410,126517,127639,128635,129554,130386,131307,132289,133320,134459,135540,136667,137786,139058,140363,141647,142773,143893,145115,146373,147762,149149,150625,152267,153756,155294,156507,157809,159183,160649,162363,164453,167142,170091,173008,175506,177812,180139,182733,185598,188600,192222,195824,199925,204259,208997,214133,218358,222245,225401,228388,231477,235079,239253,242118,244338,245406,247281,247914,247623,246017,243535,242220,241418,241033,240332,239042,236962,233676,230188,226924,223247,220155,216304,212849,208547,204880,201406,197999,194855,191601,188379,185031,181390,177185,173194,169868,166917,164325,161308,158842,156423,154629,152624,150913,149368,148831,148138,148119,147992,147993,147816,147568,147161,146105,144831,143109,141368,139419,137906,136221,134214,132481,130713,129376,127841,126610,125579,124955,124805,124703,124448,123912,123847,124148,124756,125237,125807,126634,127709,128539,129388,129947,131096,132539,134304,135817,137256,139117,141094,143302,145227,147131,148885,150362,151609,152227,153096,154160,155295,156369,157040,157641,157715,158156,159325,160756,162227,163106,164288,164930,165972,166631,167798,168778,169814,171005,172475,173940,175714,177506,179704,181500,183033,184477,185575,186856,188007,189404,190481,192324,194347,196185,197225,198154,199935,201767,203550,204865,206303,207453,208730,210186,211768,213104,214877,216988,218989,220178,221010,221614,222440,223471,224769,226128,227937,229453,230202,230469,230908,231589,231830,232385,232741,233226,233936,235258,236771
394358,"Baltimore, MD",20,144097,143983,143883,144030,143985,144131,144211,144580,144933,145147,145239,145269,145164,145021,144818,144932,145204,145602,145954,146335,146584,147038,147316,147628,147439,147207,146927,146853,147047,147430,147969,148472,149072,149626,150135,150414,150468,150460,150507,150921,151384,152013,152669,153774,154910,155987,156590,157130,157462,157830,158119,158580,159259,160069,160985,161780,162637,163405,163964,164293,164628,164999,165615,166431,167610,168914,170081,171187,172359,173753,175177,176359,177292,178485,179965,181795,183685,185701,187752,189842,192027,194007,195768,197322,198905,200563,202637,205169,208001,210861,213679,216519,219427,222055,224380,226386,228911,232164,235874,239501,244081,248790,253641,258175,262465,266311,268815,271757,275385,279968,285121,290998,297657,302688,307219,310498,314348,317211,319951,322294,325258,328100,330945,333314,334843,336311,337057,337235,337018,336990,337156,337018,336826,336670,336643,336559,336884,336878,336363,334078,331745,329708,328560,327314,325011,322483,319634,316667,313629,310692,308069,305780,303180,300502,297797,295072,292068,288733,286532,285222,284844,283770,282832,281707,280983,280403,279796,279238,279255,279756,279949,279170,277039,274534,271961,269353,266601,264272,262784,261835,260576,259642,258937,257929,256653,255109,254148,252858,251932,250751,250451,250621,251423,252036,252395,252615,252638,252631,252726,253131,253338,253905,254765,256618,258265,260204,261851,263492,264512,265446,266447,268010,268998,269794,270267,270617,271425,271366,271370,270547,270249,269487,269119,268641,268441,268330,268629,269289,269481,269873,269801,269634,269185,269387,269608,269356,269467,269927,271347,272198,273599,274891,275660,276177,276047,276823,277276,278479,279438,280524,281325,282278,284039,285164,285976,285292,284618,284301,284748,285872,287073,288291,289553,291227,292855,294062,294541,294808,294645,294560,294194,294443,294363,294897,295731,296816,297871,298581,298803,298749,298015,297338,296631,296747,297280
